MOF,n_metal,n_unique_metal,n_unique_ox_state,min_max_proba,max_max_proba,metal,ox_state,LS,tot_LS,HS,total_M_HS,IS,toal_M_IS
qmof-20d767e,2,1,1,0.990749020867351,0.990749020867351,Ni,2,0,0,2,4,,
qmof-21409d2,2,1,1,0.990835943206229,0.990835943206229,Ni,2,0,0,2,4,,
qmof-21af6bf,4,1,1,0.991783823179586,0.991784118210321,Ni,2,0,0,2,8,,
qmof-21c3882,1,1,1,0.991968628913904,0.991968628913904,Ni,2,0,0,2,2,,
qmof-228a2e8,2,1,1,0.983416881388655,0.983416881388655,Ni,2,0,0,2,4,,
qmof-22cc2ed,16,1,1,0.989783891167689,0.991606808941652,Ni,2,0,0,2,32,,
qmof-235f291,2,1,1,0.989120941013677,0.989120941013677,Ni,2,0,0,2,4,,
qmof-237b271,2,1,1,0.989995716198479,0.989995716198479,Ni,2,0,0,2,4,,
qmof-2383028,2,1,1,0.992335993959418,0.992335993959418,Ni,2,0,0,2,4,,
qmof-2389400,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-23e95ee,6,1,1,0.978315161834396,0.987926838639014,Ni,2,0,0,2,12,,
qmof-253efac,1,1,1,0.995339223124277,0.995339223124277,Ni,2,0,0,2,2,,
qmof-266e56b,1,1,1,0.99536152755407,0.99536152755407,Ni,2,0,0,2,2,,
qmof-26780e7,2,1,1,0.991607835451054,0.991607835451054,Ni,2,0,0,2,4,,
qmof-268a4cf,3,1,1,0.98086406133542,0.989932617699503,Ni,2,0,0,2,6,,
qmof-26d0da3,4,1,1,0.990987683379056,0.991042916203727,Ni,2,0,0,2,8,,
qmof-26d536e,4,1,1,0.989762264044017,0.989762264044017,Ni,2,0,0,2,8,,
qmof-272c907,4,1,1,0.990749020867351,0.991691756575918,Ni,2,0,0,2,8,,
qmof-2826077,2,1,1,0.993757342445969,0.993757342445969,Ni,2,0,0,2,4,,
qmof-285da54,2,1,1,0.990289611534855,0.990289611534855,Ni,2,0,0,2,4,,
qmof-28770b1,1,1,1,0.989337489301339,0.989337489301339,Ni,2,0,0,2,2,,
qmof-2959e3b,3,1,1,0.981258245325123,0.996273375235785,Ni,2,0,0,2,6,,
qmof-2a3e035,2,1,1,0.988788611956548,0.989054345327595,Ni,2,0,0,2,4,,
qmof-2ad6ccc,6,1,1,0.990616881154088,0.991042916203727,Ni,2,0,0,2,12,,
qmof-2b2a726,6,1,1,0.981567208382381,0.981567208382381,Ni,2,0,0,2,12,,
qmof-2c3bc74,2,1,1,0.88210030684683,0.88210030684683,Ni,2,0,0,2,4,,
qmof-2cf4df0,2,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,4,,
qmof-2d04c0a,2,1,1,0.910060509372642,0.910060509372642,Ni,2,0,0,2,4,,
qmof-2edfe81,4,1,1,0.991980027365845,0.991980027365845,Ni,2,0,0,2,8,,
qmof-305c717,3,1,1,0.962040672099826,0.962040672099826,Ni,2,0,0,2,6,,
qmof-308a75f,12,1,1,0.991042916203727,0.991691756575918,Ni,2,0,0,2,24,,
qmof-30f3806,2,1,1,0.891332967491827,0.912607114751305,Ni,2,0,0,2,4,,
qmof-31183ec,12,1,1,0.989262623186633,0.991873128588031,Ni,2,0,0,2,24,,
qmof-31fb841,2,1,1,0.959537675582384,0.959537675582384,Ni,2,0,0,2,4,,
qmof-320e8c9,2,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,4,,
qmof-3254029,3,1,1,0.95662948671934,0.96344588414671,Ni,2,0,0,2,6,,
qmof-32a3837,2,1,1,0.958208209951015,0.991873128588031,Ni,2,0,0,2,4,,
qmof-32d0b5f,12,1,1,0.990241009727766,0.990241009727766,Ni,2,0,0,2,24,,
qmof-3343d76,2,1,1,0.985930571860177,0.985930571860177,Ni,2,0,0,2,4,,
qmof-350f7da,1,1,1,0.994177018562358,0.994177018562358,Ni,2,0,0,2,2,,
qmof-355afa1,4,1,1,0.987393173855032,0.991756376844525,Ni,2,0,0,2,8,,
qmof-35ae1e6,3,1,1,0.989564788554409,0.990988709888458,Ni,2,0,0,2,6,,
qmof-35c161a,4,1,1,0.961465689951426,0.961465689951426,Ni,2,0,0,2,8,,
qmof-35f10de,2,1,1,0.990289611534855,0.990289611534855,Ni,2,0,0,2,4,,
qmof-363e93c,6,1,1,0.991873128588031,0.991889562590936,Ni,2,0,0,2,12,,
qmof-36c5033,2,1,1,0.996592520246893,0.996592520246893,Ni,2,0,0,2,4,,
qmof-37419af,6,1,1,0.991122757483533,0.991889562590936,Ni,2,0,0,2,12,,
qmof-37d5c1e,4,1,1,0.980278625020737,0.980278625020737,Ni,2,0,0,2,8,,
qmof-3839bb1,2,1,1,0.989619197079025,0.989619197079025,Ni,2,0,0,2,4,,
qmof-394c590,4,1,1,0.892554899588006,0.903682195142845,Ni,2,0,0,2,8,,
qmof-3966050,8,1,1,0.990344150716874,0.990344150716874,Ni,2,0,0,2,16,,
qmof-3974d91,1,1,1,0.992335698928684,0.992335698928684,Ni,2,0,0,2,2,,
qmof-3988bbf,2,1,1,0.99171903723518,0.99171903723518,Ni,2,0,0,2,4,,
qmof-3a1e0f0,2,1,1,0.982448330246369,0.990799347545451,Ni,2,0,0,2,4,,
qmof-3a332f2,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-3b1bdfe,12,1,1,0.978131295393807,0.978131295393807,Ni,2,0,0,2,24,,
qmof-3bb4061,2,1,1,0.991682225982897,0.991682225982897,Ni,2,0,0,2,4,,
qmof-3bddfea,4,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,8,,
qmof-3c23f8c,2,1,1,0.980172745451532,0.980463750195023,Ni,2,0,0,2,4,,
qmof-3ce38c4,4,1,1,0.981552140661499,0.981552140661499,Ni,2,0,0,2,8,,
qmof-3d42878,4,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,8,,
qmof-3d9c6c0,4,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,8,,
qmof-3dafa19,8,1,1,0.987932092023763,0.987932092023763,Ni,2,0,0,2,16,,
qmof-3f11966,3,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,6,,
qmof-3f13ba6,1,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,2,,
qmof-3fcd371,6,1,1,0.97986379139077,0.981434641354445,Ni,2,0,0,2,12,,
qmof-408d287,1,1,1,0.99204214187497,0.99204214187497,Ni,2,0,0,2,2,,
qmof-409e539,4,1,1,0.990861544191614,0.990861544191614,Ni,2,0,0,2,8,,
qmof-41301bd,2,1,1,0.991787256901791,0.991787256901791,Ni,2,0,0,2,4,,
qmof-41e59b9,4,1,1,0.992487503919755,0.992487503919755,Ni,2,0,0,2,8,,
qmof-421f50d,2,1,1,0.992273922702221,0.992273922702221,Ni,2,0,0,2,4,,
qmof-42a3e7f,2,1,1,0.991787726121187,0.991787726121187,Ni,2,0,0,2,4,,
qmof-4369f46,2,1,1,0.980965162085258,0.980965162085258,Ni,2,0,0,2,4,,
qmof-43db536,2,1,1,0.980496942089852,0.980496942089852,Ni,2,0,0,2,4,,
qmof-445a47d,4,1,1,0.987851937232637,0.987851937232637,Ni,2,0,0,2,8,,
qmof-448b6b0,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-4491693,4,1,1,0.990712873349781,0.990712873349781,Ni,2,0,0,2,8,,
qmof-45aee87,2,1,1,0.959389216154291,0.959389216154291,Ni,2,0,0,2,4,,
qmof-45d3e8b,2,1,1,0.981118431450264,0.981118431450264,Ni,2,0,0,2,4,,
qmof-461be91,2,1,1,0.979509931555269,0.979509931555269,Ni,2,0,0,2,4,,
qmof-469b6f3,8,1,1,0.990339982024458,0.990339982024458,Ni,2,0,0,2,16,,
qmof-46e0444,4,1,1,0.991591426998288,0.991884295825262,Ni,2,0,0,2,8,,
qmof-47e505d,3,1,1,0.991873128588031,0.991900704278028,Ni,2,0,0,2,6,,
qmof-4840cc5,4,1,1,0.960761639768008,0.960761639768008,Ni,2,0,0,2,8,,
qmof-49e1de6,8,1,1,0.989054345327595,0.991873128588031,Ni,2,0,0,2,16,,
qmof-4a2d090,2,1,1,0.991831105773646,0.991831105773646,Ni,2,0,0,2,4,,
qmof-4a5ca9f,2,1,1,0.990835943206229,0.990835943206229,Ni,2,0,0,2,4,,
qmof-4ac688c,16,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,32,,
qmof-4af0f7c,2,1,1,0.990452162471606,0.990452162471606,Ni,2,0,0,2,4,,
qmof-4bbe9a9,8,1,1,0.990688611516502,0.990688611516502,Ni,2,0,0,2,16,,
qmof-4bfccae,1,1,1,0.987247494028409,0.987247494028409,Ni,2,0,0,2,2,,
qmof-4c15177,4,1,1,0.991884295825262,0.991884295825262,Ni,2,0,0,2,8,,
qmof-4cc3c71,4,1,1,0.990874603449048,0.990874603449048,Ni,2,0,0,2,8,,
qmof-4d83d6f,2,1,1,0.987956510681115,0.987956510681115,Ni,2,0,0,2,4,,
qmof-4dcea3e,4,1,1,0.989995716198479,0.989995716198479,Ni,2,0,0,2,8,,
qmof-4ef2bab,2,1,1,0.98086406133542,0.98086406133542,Ni,2,0,0,2,4,,
qmof-4fc1a1b,4,1,1,0.989079660081418,0.990289611534855,Ni,2,0,0,2,8,,
qmof-5038232,2,1,1,0.991579233251655,0.991579233251655,Ni,2,0,0,2,4,,
qmof-5091dcd,4,1,1,0.959831101699364,0.960018782131873,Ni,2,0,0,2,8,,
qmof-50fed09,2,1,1,0.990289611534855,0.991397861239542,Ni,2,0,0,2,4,,
qmof-510e27f,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-51faf5d,2,1,1,0.988562882295109,0.988562882295109,Ni,2,0,0,2,4,,
qmof-5217587,6,1,1,0.991884295825262,0.991884295825262,Ni,2,0,0,2,12,,
qmof-53df3c7,2,1,1,0.989798277639535,0.989798277639535,Ni,2,0,0,2,4,,
qmof-5436a87,1,1,1,0.991606808941652,0.991606808941652,Ni,2,0,0,2,2,,
qmof-54602db,16,1,1,0.989883187824978,0.991873128588031,Ni,2,0,0,2,32,,
qmof-5500d18,4,1,1,0.988674337496013,0.988674337496013,Ni,2,0,0,2,8,,
qmof-55091f7,1,1,1,0.992196301596569,0.992196301596569,Ni,2,0,0,2,2,,
qmof-55c83e8,4,1,1,0.991590400488887,0.991590400488887,Ni,2,0,0,2,8,,
qmof-55ea716,2,1,1,0.991590400488887,0.991590400488887,Ni,2,0,0,2,4,,
qmof-56a38e5,3,1,1,0.991889562590936,0.991900704278028,Ni,2,0,0,2,6,,
qmof-572876c,8,1,1,0.990289611534855,0.991042916203727,Ni,2,0,0,2,16,,
qmof-57e2359,1,1,1,0.981097941746149,0.981097941746149,Ni,2,0,0,2,2,,
qmof-58ccd6f,1,1,1,0.991787256901791,0.991787256901791,Ni,2,0,0,2,2,,
qmof-5927609,4,1,1,0.989211299063294,0.991042916203727,Ni,2,0,0,2,8,,
qmof-593a48e,2,1,1,0.989799652949335,0.989799652949335,Ni,2,0,0,2,4,,
qmof-5948e3e,4,1,1,0.887720202951869,0.913354248718392,Ni,2,0,0,2,8,,
qmof-59b517c,6,1,1,0.980278625020737,0.991884295825262,Ni,2,0,0,2,12,,
qmof-5a28a47,8,1,1,0.977954265696118,0.977954265696118,Ni,2,0,0,2,16,,
qmof-5bcb55a,4,1,1,0.989577053294802,0.989758425306915,Ni,2,0,0,2,8,,
qmof-5cea606,2,1,1,0.992273922702221,0.992273922702221,Ni,2,0,0,2,4,,
qmof-5d1e419,4,1,1,0.960376458559523,0.962769911626855,Ni,2,0,0,2,8,,
qmof-5d33570,4,1,1,0.991590400488887,0.991873128588031,Ni,2,0,0,2,8,,
qmof-5d3b73f,6,1,1,0.826520849467444,0.978151352370589,Ni,2,0,0,2,12,,
qmof-5d6869e,4,1,1,0.991579233251655,0.991579233251655,Ni,2,0,0,2,8,,
qmof-5dfc500,3,1,1,0.95775112088093,0.95775112088093,Ni,2,0,0,2,6,,
qmof-5e0ed29,2,1,1,0.979492787544199,0.981151197538936,Ni,2,0,0,2,4,,
qmof-5e5be54,1,1,1,0.989287420110798,0.989287420110798,Ni,2,0,0,2,2,,
qmof-5e8c015,3,1,1,0.959831101699364,0.960018782131873,Ni,2,0,0,2,6,,
qmof-5ee8a95,2,1,1,0.980318241155607,0.98495543124417,Ni,2,0,0,2,4,,
qmof-5f22410,2,1,1,0.991042916203727,0.992042615688819,Ni,2,0,0,2,4,,
qmof-5ffeace,4,1,1,0.991900704278028,0.992273922702221,Ni,2,0,0,2,8,,
qmof-600fd47,2,1,1,0.989783891167689,0.989783891167689,Ni,2,0,0,2,4,,
qmof-6077eac,3,1,1,0.980100359916134,0.987727581111861,Ni,2,0,0,2,6,,
qmof-60df73a,2,1,1,0.989475210994346,0.989475210994346,Ni,2,0,0,2,4,,
qmof-611de0b,1,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,2,,
qmof-6136401,4,1,1,0.989408384377231,0.989408384377231,Ni,2,0,0,2,8,,
qmof-6236874,4,1,1,0.958208209951015,0.988965576331301,Ni,2,0,0,2,8,,
qmof-625c1df,8,1,1,0.990056159380392,0.990056159380392,Ni,2,0,0,2,16,,
qmof-639e83a,2,1,1,0.989995716198479,0.989995716198479,Ni,2,0,0,2,4,,
qmof-63cb6eb,1,1,1,0.992335698928684,0.992335698928684,Ni,2,0,0,2,2,,
qmof-63d089a,2,1,1,0.98030638302161,0.991590400488887,Ni,2,0,0,2,4,,
qmof-646df48,1,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,2,,
qmof-6480f30,4,1,1,0.981097941746149,0.981097941746149,Ni,2,0,0,2,8,,
qmof-651fdeb,2,1,1,0.980684488766277,0.981445092875312,Ni,2,0,0,2,4,,
qmof-6544ffe,4,1,1,0.987117445411525,0.988506709289206,Ni,2,0,0,2,8,,
qmof-6596653,8,1,1,0.988786791254443,0.991580259761057,Ni,2,0,0,2,16,,
qmof-65b4335,4,1,1,0.991889562590936,0.992263363126426,Ni,2,0,0,2,8,,
qmof-66283ef,1,1,1,0.989783891167689,0.989783891167689,Ni,2,0,0,2,2,,
qmof-671d1a2,2,1,1,0.96332307192063,0.96332307192063,Ni,2,0,0,2,4,,
qmof-68d2a22,4,1,1,0.981370768649385,0.981552140661499,Ni,2,0,0,2,8,,
qmof-6919937,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-694ec8a,2,1,1,0.913089880689692,0.913089880689692,Ni,2,0,0,2,4,,
qmof-69fa051,2,1,1,0.987024648347206,0.987024648347206,Ni,2,0,0,2,4,,
qmof-6a840fe,2,1,1,0.986509866831232,0.986509866831232,Ni,2,0,0,2,4,,
qmof-6b188f9,2,1,1,0.990289611534855,0.990289611534855,Ni,2,0,0,2,4,,
qmof-6b5adb3,2,1,1,0.953605549898204,0.990567648855238,Ni,2,0,0,2,4,,
qmof-6c1d234,4,1,1,0.987039888101947,0.987039888101947,Ni,2,0,0,2,8,,
qmof-6c38eb4,2,1,1,0.991122757483533,0.991122757483533,Ni,2,0,0,2,4,,
qmof-6c5262d,2,1,1,0.990749020867351,0.990749020867351,Ni,2,0,0,2,4,,
qmof-6c7b95e,4,1,1,0.977596653401845,0.990174375965026,Ni,2,0,0,2,8,,
qmof-6c9e6ff,4,1,1,0.981552140661499,0.981552140661499,Ni,2,0,0,2,8,,
qmof-6d3d4f5,2,1,1,0.961235064876044,0.961235064876044,Ni,2,0,0,2,4,,
qmof-6db0296,2,1,1,0.990749020867351,0.990749020867351,Ni,2,0,0,2,4,,
qmof-6dd6876,4,1,1,0.991756376844525,0.991756376844525,Ni,2,0,0,2,8,,
qmof-6e4326e,2,1,1,0.988207889178043,0.988207889178043,Ni,2,0,0,2,4,,
qmof-6f58bfd,1,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,2,,
qmof-6f5eeb5,4,1,1,0.980393228743108,0.980393228743108,Ni,2,0,0,2,8,,
qmof-6fd66b2,2,1,1,0.99212397460062,0.99212397460062,Ni,2,0,0,2,4,,
qmof-7007e9e,2,1,1,0.98940663352317,0.98940663352317,Ni,2,0,0,2,4,,
qmof-70309b4,2,1,1,0.988466597906771,0.988466597906771,Ni,2,0,0,2,4,,
qmof-70883fe,2,1,1,0.990835943206229,0.990835943206229,Ni,2,0,0,2,4,,
qmof-71354f1,2,1,1,0.980278625020737,0.992799066451521,Ni,2,0,0,2,4,,
qmof-720efb8,1,1,1,0.992273922702221,0.992273922702221,Ni,2,0,0,2,2,,
qmof-725832c,6,1,1,0.98980004381328,0.98980004381328,Ni,2,0,0,2,12,,
qmof-727436c,8,1,1,0.98488734253017,0.987831944012019,Ni,2,0,0,2,16,,
qmof-735cade,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-7368acd,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-73c6760,2,1,1,0.957346765178516,0.991787256901791,Ni,2,0,0,2,4,,
qmof-73ef0e4,1,1,1,0.983954616786079,0.983954616786079,Ni,2,0,0,2,2,,
qmof-743e1bf,1,1,1,0.988243248136684,0.988243248136684,Ni,2,0,0,2,2,,
qmof-7541f7a,1,1,1,0.988761476500621,0.988761476500621,Ni,2,0,0,2,2,,
qmof-7563546,1,1,1,0.989415717632678,0.989415717632678,Ni,2,0,0,2,2,,
qmof-757860d,6,1,1,0.989070400297647,0.991691756575918,Ni,2,0,0,2,12,,
qmof-76a0d99,3,1,1,0.990926960600698,0.990926960600698,Ni,2,0,0,2,6,,
qmof-76e316f,2,1,1,0.988634687987028,0.988634687987028,Ni,2,0,0,2,4,,
qmof-782ea07,1,1,1,0.989435572718802,0.989435572718802,Ni,2,0,0,2,2,,
qmof-7a182f0,4,1,1,0.961269386052124,0.961381909376387,Ni,2,0,0,2,8,,
qmof-7aca348,4,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,8,,
qmof-7b0b569,2,1,1,0.991580259761057,0.991580259761057,Ni,2,0,0,2,4,,
qmof-7b32a82,2,1,1,0.988471654884894,0.988471654884894,Ni,2,0,0,2,4,,
qmof-7c0089b,4,1,1,0.991579233251655,0.991579233251655,Ni,2,0,0,2,8,,
qmof-7c7b193,16,1,1,0.989932617699503,0.993102179699573,Ni,2,0,0,2,32,,
qmof-7c7b7c4,1,1,1,0.989597089644791,0.989597089644791,Ni,2,0,0,2,2,,
qmof-7d3020a,2,1,1,0.98840157979654,0.98840157979654,Ni,2,0,0,2,4,,
qmof-7d5de5b,4,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,8,,
qmof-7d6715f,2,1,1,0.992449892938964,0.992449892938964,Ni,2,0,0,2,4,,
qmof-7d6a409,2,1,1,0.991681711047138,0.991681711047138,Ni,2,0,0,2,4,,
qmof-7db11d0,2,1,1,0.988965576331301,0.988965576331301,Ni,2,0,0,2,4,,
qmof-7db6ee7,4,1,1,0.990741080965623,0.991042916203727,Ni,2,0,0,2,8,,
qmof-7dd9b74,2,1,1,0.987198719835818,0.987198719835818,Ni,2,0,0,2,4,,
qmof-7e43c1c,2,1,1,0.988828396179322,0.988828396179322,Ni,2,0,0,2,4,,
qmof-7e5ffee,2,1,1,0.989995716198479,0.989995716198479,Ni,2,0,0,2,4,,
qmof-7e9d037,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-7ec1ffb,2,1,1,0.991756376844525,0.991756376844525,Ni,2,0,0,2,4,,
qmof-7ec2a15,1,1,1,0.98854690135348,0.98854690135348,Ni,2,0,0,2,2,,
qmof-7f0e6bf,4,1,1,0.986794287620508,0.991281109496036,Ni,2,0,0,2,8,,
qmof-803f80f,6,1,1,0.9714563167129,0.9714563167129,Ni,2,0,0,2,12,,
qmof-8083325,8,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,16,,
qmof-81003ca,4,1,1,0.963142169127913,0.963142169127913,Ni,2,0,0,2,8,,
qmof-815e12a,4,1,1,0.96276487672137,0.96276487672137,Ni,2,0,0,2,8,,
qmof-817fdc2,2,1,1,0.981299803462377,0.981299803462377,Ni,2,0,0,2,4,,
qmof-8185c91,2,1,1,0.978201750227311,0.978201750227311,Ni,2,0,0,2,4,,
qmof-82c4da0,1,1,1,0.99204214187497,0.99204214187497,Ni,2,0,0,2,2,,
qmof-8333f8b,2,1,1,0.991772795060399,0.991772795060399,Ni,2,0,0,2,4,,
qmof-8367b96,3,1,1,0.990675149029417,0.991414295242447,Ni,2,0,0,2,6,,
qmof-836d0fb,2,1,1,0.991292927365739,0.991292927365739,Ni,2,0,0,2,4,,
qmof-83a307d,8,1,1,0.761306902149672,0.761306902149672,Ni,2,0,0,2,16,,
qmof-8411c83,6,1,1,0.974212836205638,0.974507108359507,Ni,2,0,0,2,12,,
qmof-843e83f,4,1,1,0.990235504497014,0.990235504497014,Ni,2,0,0,2,8,,
qmof-844af13,2,1,1,0.989435572718802,0.989435572718802,Ni,2,0,0,2,4,,
qmof-84941c7,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-85110e8,6,1,1,0.959954950286116,0.960914430384023,Ni,2,0,0,2,12,,
qmof-859616a,2,1,1,0.961652807254638,0.963616967257006,Ni,2,0,0,2,4,,
qmof-8636073,2,1,1,0.992041374655241,0.992041374655241,Ni,2,0,0,2,4,,
qmof-879a6d6,1,1,1,0.959725356014893,0.959725356014893,Ni,2,0,0,2,2,,
qmof-87b86ca,6,1,1,0.957019347306022,0.991122757483533,Ni,2,0,0,2,12,,
qmof-898e6ca,4,1,1,0.983245652581882,0.984058329842482,Ni,2,0,0,2,8,,
qmof-89d52dd,1,1,1,0.981353889563566,0.981353889563566,Ni,2,0,0,2,2,,
qmof-8a8d2e8,2,1,1,0.992335698928684,0.992335698928684,Ni,2,0,0,2,4,,
qmof-8ada83c,4,1,1,0.892554899588006,0.903682195142845,Ni,2,0,0,2,8,,
qmof-8b9c6cf,2,1,1,0.989812756649827,0.989812756649827,Ni,2,0,0,2,4,,
qmof-8c3a7df,2,1,1,0.989489995831314,0.991580259761057,Ni,2,0,0,2,4,,
qmof-8c5cb3b,2,1,1,0.988487632053994,0.988487632053994,Ni,2,0,0,2,4,,
qmof-8caef9e,4,1,1,0.907614651313291,0.907614651313291,Ni,2,0,0,2,8,,
qmof-8ce8e0e,20,1,1,0.981097941746149,0.991889562590936,Ni,2,0,0,2,40,,
qmof-8d35173,2,1,1,0.991122757483533,0.991122757483533,Ni,2,0,0,2,4,,
qmof-8dcabcf,1,1,1,0.979133961233681,0.979133961233681,Ni,2,0,0,2,2,,
qmof-8e17abb,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-8e66c1e,1,1,1,0.992335993959418,0.992335993959418,Ni,2,0,0,2,2,,
qmof-8f1ddfa,2,1,1,0.990452162471606,0.990452162471606,Ni,2,0,0,2,4,,
qmof-8f8e33d,2,1,1,0.987927930937195,0.987927930937195,Ni,2,0,0,2,4,,
qmof-9062b93,2,1,1,0.988405992566383,0.988405992566383,Ni,2,0,0,2,4,,
qmof-90c218f,2,1,1,0.993296332508988,0.993296332508988,Ni,2,0,0,2,4,,
qmof-91b0193,3,1,1,0.918451254674195,0.918451254674195,Ni,2,0,0,2,6,,
qmof-91eae4e,1,1,1,0.984554876235904,0.984554876235904,Ni,2,0,0,2,2,,
qmof-921c853,4,1,1,0.962289947620449,0.962289947620449,Ni,2,0,0,2,8,,
qmof-92554a4,4,1,1,0.669129750381636,0.669129750381636,Ni,2,0,0,2,8,,
qmof-92a9fd3,4,1,1,0.990911277678399,0.991873128588031,Ni,2,0,0,2,8,,
qmof-9324158,4,1,1,0.887447867113874,0.912607114751305,Ni,2,0,0,2,8,,
qmof-937be3d,4,1,1,0.989537180263559,0.989537180263559,Ni,2,0,0,2,8,,
qmof-93f5d32,2,1,1,0.988967867942477,0.988967867942477,Ni,2,0,0,2,4,,
qmof-9651473,2,1,1,0.988521715884557,0.988521715884557,Ni,2,0,0,2,4,,
qmof-965dcb2,2,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,4,,
qmof-9690414,4,1,1,0.978261012047374,0.991539604685483,Ni,2,0,0,2,8,,
qmof-96f42f3,4,1,1,0.962867835185131,0.981728536690821,Ni,2,0,0,2,8,,
qmof-977f98a,8,1,1,0.99159566725456,0.991873128588031,Ni,2,0,0,2,16,,
qmof-9883216,2,1,1,0.990289611534855,0.990289611534855,Ni,2,0,0,2,4,,
qmof-98d4a6a,4,1,1,0.990835943206229,0.990835943206229,Ni,2,0,0,2,8,,
qmof-9963630,8,1,1,0.948587956388736,0.98831334460806,Ni,2,0,0,2,16,,
qmof-99bc583,1,1,1,0.983255205395209,0.983255205395209,Ni,2,0,0,2,2,,
qmof-9aa7703,3,1,1,0.980969999715484,0.98835814774557,Ni,2,0,0,2,6,,
qmof-9ae4bed,1,1,1,0.989783891167689,0.989783891167689,Ni,2,0,0,2,2,,
qmof-9c0d1a4,6,1,1,0.991579233251655,0.991873128588031,Ni,2,0,0,2,12,,
qmof-9d2f08c,2,1,1,0.980757645531399,0.980757645531399,Ni,2,0,0,2,4,,
qmof-9e7a580,4,1,1,0.991204349660044,0.991204349660044,Ni,2,0,0,2,8,,
qmof-9ef7236,1,1,1,0.983821758657842,0.983821758657842,Ni,2,0,0,2,2,,
qmof-9f661a9,2,1,1,0.989075277845553,0.989075277845553,Ni,2,0,0,2,4,,
qmof-9f7ce23,4,1,1,0.980278625020737,0.980278625020737,Ni,2,0,0,2,8,,
qmof-9ffff52,2,1,1,0.992335993959418,0.992335993959418,Ni,2,0,0,2,4,,
qmof-a0be11a,2,1,1,0.991608980143213,0.991608980143213,Ni,2,0,0,2,4,,
qmof-a1bc243,4,1,1,0.979210043775336,0.979210043775336,Ni,2,0,0,2,8,,
qmof-a2987bf,4,1,1,0.993757342445969,0.993757342445969,Ni,2,0,0,2,8,,
qmof-a299dee,16,1,1,0.988674337496013,0.990829323791697,Ni,2,0,0,2,32,,
qmof-a2a082e,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-a2d700a,16,1,1,0.989883187824978,0.991579233251655,Ni,2,0,0,2,32,,
qmof-a2fcb93,2,1,1,0.991454053201885,0.991454053201885,Ni,2,0,0,2,4,,
qmof-a3ce047,1,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,2,,
qmof-a45536d,4,1,1,0.990720185658068,0.990720185658068,Ni,2,0,0,2,8,,
qmof-a4d16f2,4,1,1,0.989054345327595,0.990828862147157,Ni,2,0,0,2,8,,
qmof-a52b53c,2,1,1,0.981263720863199,0.981263720863199,Ni,2,0,0,2,4,,
qmof-a633b21,2,1,1,0.991123943427781,0.991123943427781,Ni,2,0,0,2,4,,
qmof-a7453c3,2,1,1,0.991575004832412,0.991575004832412,Ni,2,0,0,2,4,,
qmof-a76ae33,4,1,1,0.991281578715432,0.991281578715432,Ni,2,0,0,2,8,,
qmof-a7b69c7,6,1,1,0.989762264044017,0.991873128588031,Ni,2,0,0,2,12,,
qmof-a80a28a,6,1,1,0.957019347306022,0.990289611534855,Ni,2,0,0,2,12,,
qmof-a81793c,4,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,8,,
qmof-a8304b6,4,1,1,0.979871756215288,0.980790837426228,Ni,2,0,0,2,8,,
qmof-a8a3590,4,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,8,,
qmof-a8dd8d4,3,1,1,0.991455422633967,0.991902875479589,Ni,2,0,0,2,6,,
qmof-a9002ca,2,1,1,0.989683699352837,0.990633065264322,Ni,2,0,0,2,4,,
