mof,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all
qmof-849cda5,3.5344,37.2992,28.764,39.4048,729,1242,972,864,1,6,6,8,36,84,108,84,1.5876,5.5692,5.8212,5.6448,0,-8.56,-4.02,-5.92,0,116,126,184,0,0,0,0,0,22,18,34,0,3.14,2.94,5.6,125.9495,256.9337,406.0286,412.3619,533,1106,1514,1226,18,37,58,63,95,229,310,301,7.725,17.9033,25.5074,24.3143,10.5376,12.138,26.2324,15.7096,56.5,66,112,85,1,1.5,3,1.5,2.5,7.5,9,5,0.5477,0.85855,1.3875,0.82165,41.425,113.565,132.102614,69.9,0,0.935,1.285,0.245,0,2,7,0.5,0,0,0,0,0,-2,-0.5,-1,0,-0.04,0.36,-0.01,0,-6.9,-0.10711,-1.95,4.6208,10.4348,19.0608,12.502,24.5,56,73.5,38.5,0.5,1.25,2.5,1.75,3.25,9.75,13.25,8.25,0.28125,0.714375,1.13625,0.710625,27.38,90.095,144.352614,96.067614,0,0.3675,1.33,1.2075,0,0.75,7,6.75,0,0,0,0,0,-0.5,1.25,1,0,-0.015,0.36,0.365,0,-2.925,-1.00711,-0.03211
qmof-dd7b7aa,3.5344,34.3899,30.2805333333333,70.8368333333333,729,1147.5,1836,2299.5,1,5.41666666666667,6.66666666666667,12.75,29.5833333333333,71,128.75,179.416666666667,1.5876,5.00325,7.2912,11.73165,0,-8.10916666666667,-3.57333333333333,-13.7091666666667,0,103.75,112,259.083333333333,0,0,0,0,0,16.5833333333333,13,36.5833333333333,0,2.85416666666667,2.61333333333333,6.75416666666667,179.300525,369.40575,594.13265,707.9205,728,1536,2211.5,2199,27.25,56.5,91,113,147.5,365.5,512.5,550,11.386125,27.07705,40.0041,44.5673,11.3571741666667,10.0212875,22.3469283333333,20.4263416666667,61.2666666666667,54.7,116.333333333333,91.5666666666667,1,1.18333333333333,2.33333333333333,2.51666666666667,1.56666666666667,4.6,7.11666666666667,7.81666666666667,0.538333333333333,0.670541666666667,1.24575666666667,1.223345,33.365,79.3448333333334,117.270435666667,137.967248383333,0,0.88275,1.03758333333333,2.116,0,1.95,2.98333333333333,7.55,0,0,0,0,0,-1.95,-2.15,-2.93333333333333,0,-0.039,0.023666666666667,0.190666666666667,0,-6.15,-5.76785166666667,-8.50819183333334,1.54026666666667,3.876,8.76026666666667,7.98,8.16666666666667,21,32.6666666666667,14,0.166666666666667,0.5,1.16666666666667,1.16666666666667,1.5,5,8,5,0.09375,0.28875,0.52125,0.37375,9.12666666666667,41.81,67.6129736666667,47.2892806666667,0,0.245,0.665,0.921666666666666,0,0.5,3.5,6.16666666666667,0,0,0,0,0,-0.166666666666667,0.833333333333333,1.83333333333333,0,-0.01,0.18,0.376666666666667,0,-1.95,-0.503555,2.24289
qmof-73ded45,3.5344,32.336,31.0388,49.8388,729,1080,2268,1674,1,5,7,9,25,70,125,125,1.5876,4.599,8.0262,8.5302,0,-7.8,-3.35,-9.59,0,95,105,181,0,0,0,0,0,11,10,20,0,2.65,2.45,4.57,132.7016,231.744,362.6164,434.243,674,1176,1792,1952,16,32,48,58,80,192,256,250,8.2144,17.3712,25.2624,28.5386,11.8336,8.772,19.5850666666667,22.9906666666667,64,48,106.666666666667,114.666666666667,1,1,2,2.66666666666667,1,3,4.66666666666667,7.33333333333333,0.5329,0.5621,1.10473333333333,1.4016,28.09,59.89,98.58,147.705894333333,0,0.89,1.18666666666667,2.49,0,2,2.66666666666667,7,0,0,0,0,0,-2,-2.66666666666667,-4.66666666666667,0,-0.04,-0.053333333333333,0.026666666666667,0,-6,-8,-13.7357033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-9dce9f9,3.5344,37.2992,45.308,61.4008,729,1242,1080,1836,1,6,10,12,36,96,132,168,1.5876,5.5692,7.686,10.4832,0,-8.56,-5.3,-10.1,0,116,230,256,0,0,0,0,0,20,38,44,0,3.14,6.5,6.8,198.0735,422.994,689.7944,828.668,1065,1944,2936,3142,30,64,104,130,168,424,620,660,13.4334,31.8472,48.59,55.0206,10.5376,12.138,26.0196,23.744,56.5,66,126,114.5,1,1.5,3,3,2.5,7.5,12,14,0.5477,0.85855,1.545,1.5671,41.425,113.565,171.666307,201.996307,0,0.935,1.355,2.045,0,2,5,6.5,0,0,0,0,0,-2,-2,-3.5,0,-0.04,0.15,0.12,0,-6.9,-5.453555,-10.403555,10.0756,15.8355,35.4612,31.0155,112.75,100.5,177,192.25,1,2,4.5,4,5,16.5,23.5,23.5,0.6595,1.19735,2.21865,2.2381,87.6925,181.6475,307.323921,354.0472585,0,1.11,2.5225,2.5425,0,4.75,16.5,18.25,0,0,0,0,0,-1.5,2,-1.5,0,0.015,0.64,0.45,0,-6.525,-1.360665,-4.3553325
qmof-ccbc5fe,3.6481,39.4224,40.0527,95.8629,784,1344,2464,3276,1,6,9,16,36,90,174,252,1.4641,5.2998,8.4821,14.399,0,-9.18,-3.78,-19.63,0,120,164,331,0,0,0,0,0,21,25,54,0,2.88,3.88,7.46,286.1238,564.672,901.5908,1133.639,1314,2616,3968,4448,40,84,132,174,216,540,788,926,18.676,43.1508,64.97,78.819,11.8336,8.772,20.1469333333333,25.112,64,48,109.333333333333,104,1,1,2,3,1,3,5,7.66666666666667,0.5329,0.5621,1.09986666666667,1.3943,28.09,59.89,91.69,143.667683,0,0.89,1.02333333333333,3.02,0,2,2.33333333333333,11,0,0,0,0,0,-2,-3,-4.66666666666667,0,-0.04,-0.046666666666667,0.28,0,-6,-6.7,-11.20711,3.08053333333333,7.752,19.4458666666667,6.688,16.3333333333333,42,46.6666666666667,7,0.333333333333333,1,2.66666666666667,1,3,11,11,3,0.1875,0.5775,0.93,0.2775,18.2533333333333,83.62,107.651894666667,33.352614,0,0.49,1.71,0.84,0,1,12,6,0,0,0,0,0,-0.666666666666667,4.33333333333333,2,0,-0.02,0.76,0.38,0,-3.9,5.18578,2.89289
qmof-ab6b13f,2.4025,30.752,37.355,49.538,625,1150,1000,1450,1,6,10,12,36,96,132,144,1.9321,6.1438,8.479,10.4528,0,-10.54,-8.6,-13.36,0,104,210,242,0,0,0,0,0,20,38,48,0,3.92,7.8,9.16,375.9862,781.552,1310.8212,1597.195,1492,3172,4536,4612,56,116,196,254,312,788,1104,1170,22.628,54.394,82.1748,93.3974,10.5376,12.138,25.4876,15.992,56.5,66,108.5,72.5,1,1.5,3,2,2.5,7.5,10,8,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2,7.5,5.5,0,0,0,0,0,-2,-1,-2.5,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,10.5376,15.748,32.6676,28.969,56.5,78.25,132.75,112.75,1,2,4,3.75,5,15,19.75,18.5,0.5477,1.0723,1.8224,1.694525,41.425,142.8081535,203.916421,206.14518825,0,1.2675,2.195,2.9625,0,3.75,11,12.75,0,0,0,0,0,-1,1.75,-0.75,0,0.05,0.53,0.495,0,-7.1517775,-2.560665,-7.585665
qmof-6807fed,3.5344,43.0144,38.352,63.168,729,1431,1296,1458,1,7,8,14,49,119,168,210,1.5876,6.5142,7.7616,10.5588,0,-9.72,-5.36,-7.28,0,136,168,324,0,0,0,0,0,32,32,68,0,3.65,3.92,9.26,159.95085,333.03,510.5552,598.135,660,1410,1934,1891,24.5,51,78,96,129,315,434,457,10.48445,24.7863,35.3942,38.6054,9.9328,13.7088,26.6734933333333,20.1722666666667,53,74.4,101.733333333333,66.6666666666667,1,1.73333333333333,3.46666666666667,2.73333333333333,3.2,9.6,12.8,8.93333333333333,0.554606666666667,0.996893333333333,1.546,1.13028666666667,47.648,138.613333333333,195.0211672,142.179833866667,0,0.956,2.188,2.066,0,2,10.8,10.6,0,0,0,0,0,-2,-0.533333333333333,-0.333333333333333,0,-0.04,0.517333333333333,0.521333333333333,0,-7.32,-3.07709466666667,-1.81709466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-9545770,2.4025,37.572,30.535,48.019,625,1200,950,1400,1,8,8,12,64,160,160,208,1.9321,7.1724,7.4504,10.5084,0,-11.84,-7.3,-12.38,0,152,162,244,0,0,0,0,0,44,44,70,0,5.96,5.76,9.12,122.2282,268.821,406.22,458.812,466,1080,1400,1288,20,42,64,76,106,258,352,360,8.1492,19.8506,27.9072,28.9716,10.9696,11.016,23.3637333333333,24.1050666666667,59,60,107.333333333333,66.6666666666667,1,1.33333333333333,2.66666666666667,3,2,6,8.66666666666667,6.66666666666667,0.542766666666667,0.759733333333333,1.3,1.10263333333333,36.98,95.6733333333333,136.635076,108.10532,0,0.92,1.48,2.64333333333333,0,2,6,14.3333333333333,0,0,0,0,0,-2,-2,-1,0,-0.04,0.213333333333333,0.713333333333333,0,-6.6,-4.67140666666667,0.28578,6.90228571428571,10.6611619047619,20.0841333333333,24.7818857142857,58.0952380952381,101.714285714286,118.857142857143,106.952380952381,0.666666666666667,1.33333333333333,2.28571428571429,3.23809523809524,3.61904761904762,8.95238095238095,12.6666666666667,13.6190476190476,0.409238095238095,0.829095238095238,1.26744761904762,1.45726666666667,56.9752380952381,129.044307428571,170.386015428571,213.01393047619,0,0.472380952380953,0.777142857142857,2.24,0,2.76190476190476,6.66666666666667,18.3809523809524,0,0,0,0,0,0,-0.190476190476191,1.04761904761905,0,0.082857142857143,0.180952380952381,0.741904761904762,0,-0.934687619047619,0.140825714285713,4.68372666666667
qmof-3b5c6a2,2.4025,31.1653333333333,29.5533333333333,65.6166666666667,625,1166.66666666667,1833.33333333333,2333.33333333333,1,6,8,14.6666666666667,36,88,168,228,1.9321,6.12526666666667,9.71146666666667,14.6228,0,-10.8066666666667,-6.66666666666667,-19.6,0,103.333333333333,126.666666666667,273.333333333333,0,0,0,0,0,21.3333333333333,20,50,0,3.93333333333333,4.13333333333333,9.86666666666667,250.9666,498.219,823.6906,1075.59,1045,2100,3088,3288,37,76,126,172,202,512,736,824,15.6493,36.6828,55.5198,66.7804,10.5376,12.138,25.2748,29.0941333333333,56.5,66,122.5,122.833333333333,1,1.5,3,3.66666666666667,2.5,7.5,12.1666666666667,13.5,0.5477,0.85855,1.5525,1.74336666666667,41.425,113.565,186.096307,208.2238945,0,0.935,1.6,2.42666666666667,0,2,5.5,10.1666666666667,0,0,0,0,0,-2,-2.16666666666667,-2.33333333333333,0,-0.04,0.14,0.38,0,-6.9,-7.403555,-6.87496166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-f73f181,2.4025,30.752,23.715,38.874,625,1150,900,1050,1,6,6,10,36,84,108,144,1.9321,6.1438,6.4218,8.4234,0,-10.54,-6,-9.58,0,104,114,208,0,0,0,0,0,22,18,36,0,3.92,3.72,7.84,98.8629,194.718,310.5864,305.5254,411,816,1092,738,14,28,44,46,72,172,220,172,5.8398,13.244,18.5304,16.145,10.9696,11.016,23.8602666666667,21.8757333333333,59,60,109.666666666667,64.3333333333333,1,1.33333333333333,2.66666666666667,2.66666666666667,2,6,8.66666666666667,6.66666666666667,0.542766666666667,0.759733333333333,1.295,1.01013333333333,36.98,95.6733333333333,127.015076,96.987782,0,0.92,1.31666666666667,2.36333333333333,0,2,5.66666666666667,12.3333333333333,0,0,0,0,0,-2,-2,-1.66666666666667,0,-0.04,0.22,0.586666666666667,0,-6.6,-3.37140666666667,-0.678516666666667,9.2416,23.256,51.4976,27.6032,49,126,161,119,1,3,7,3,9,30,36,9,0.5625,1.7325,2.8275,1.3725,54.76,250.86,355.410456,111.792614,0,1.47,4.34,0.04,0,3,26,4,0,0,0,0,0,-1,9,6,0,-0.06,1.48,0.42,0,-11.7,3.77156,7.09289
qmof-625c1df,3.6481,37.8944,29.223,46.031,784,1288,1008,1120,1,6,6,10,36,84,108,132,1.4641,5.3482,5.5902,7.381,0,-8.38,-3.84,-5,0,122,132,240,0,0,0,0,0,22,18,38,0,2.84,2.64,6,147.5579,305.694,468.8882,539.439,629,1332,1850,1836,22,46,70,84,116,282,386,396,9.671,22.715,32.4374,34.9188,10.9696,11.016,23.3637333333333,18.7386666666667,59,60,107.333333333333,82.6666666666667,1,1.33333333333333,2.66666666666667,2.33333333333333,2,6,8,7.33333333333334,0.542766666666667,0.759733333333333,1.3,1.12696666666667,36.98,95.6733333333333,136.635076,129.961742666667,0,0.920000000000001,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.33333333333333,-2.33333333333333,0,-0.04,0.213333333333333,0.193333333333333,0,-6.6,-4.67140666666667,-7.37140666666667,9.2416,15.504,29.944,37.696,49,84,133,175,1,2,4,5,4,12,20,26,0.5625,1.155,2.01,2.5875,54.76,167.24,284.212614,367.832614,0,0.98,2.31,2.8,0,2,9,10,0,0,0,0,0,-2,-2,-3,0,-0.04,0.32,0.3,0,-7.8,-8.80711,-12.70711
qmof-3cf8e56,3.5344,37.5248,31.6592,73.696,729,1215,1845,2322,1,6,7,13.3333333333333,36.6666666666667,88,150.666666666667,202.333333333333,1.5876,5.3844,7.4466,11.9448,0,-8.68,-3.68,-14.1333333333333,0,117,120.666666666667,274,0,0,0,0,0,22.3333333333333,18.3333333333333,47.6666666666667,0,3.28666666666667,2.91,7.32,198.4488,392.7408,617.48048,751.90364,903.6,1804.8,2674.4,2840,27.6,57.6,88.8,111.6,146.4,360,503.2,536.8,12.73268,29.29696,42.95544,48.7974,11.3152,10.1184,22.47328,21.87232,61,55.2,116.2,113.2,1,1.2,2.4,2.6,1.6,4.8,7.2,9.6,0.53882,0.68068,1.278,1.41386,33.424,81.36,127.2265228,163.6185228,0,0.908,1.174,1.886,0,2,3.4,5,0,0,0,0,0,-2,-2,-3.6,0,-0.04,0.032,-6.66E-17,0,-6.36,-6.561422,-11.361422,9.46688,14.0352,28.0704,53.2512,51.2,76.8,153.6,211.2,0.8,1.6,3.2,6.4,3.2,9.6,19.2,28.8,0.42632,0.89936,1.79872,2.89664,22.472,95.824,191.648,296.8904392,0,1.424,2.848,6.536,0,3.2,6.4,24.8,0,0,0,0,0,-1.6,-3.2,-1.6,0,-0.064,-0.128,0.704,0,-9.6,-19.2,-22.097064
qmof-e6dada5,2.4025,30.752,27.6675,37.2465,625,1150,1050,1200,1,6,7,9,36,84,126,126,1.9321,6.1438,7.4921,8.4095,0,-10.54,-7,-10.08,0,104,133,177,0,0,0,0,0,22,21,33,0,3.92,4.34,6.46,114.5126,206.652,311.7464,326.98,572,1032,1484,1462,14,28,40,42,68,156,192,176,7.0878,14.9996,20.5512,20.4442,10.9696,11.016,23.7184,27.6853333333333,59,60,119,139.333333333333,1,1.33333333333333,2.66666666666667,3,2,6,9.33333333333333,8.66666666666667,0.542766666666667,0.759733333333333,1.4,1.57723333333333,36.98,95.6733333333333,153.390871333333,149.464204666667,0,0.92,1.36333333333333,1.03666666666667,0,2,4.33333333333333,3.66666666666667,0,0,0,0,0,-2,-2,-1.33333333333333,0,-0.04,0.08,0.093333333333333,0,-6.6,-6.93570333333333,-4.33570333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-00f576b,3.5344,24.3648,28.764,60.0848,729,810,972,1566,1,4,6,12,16,40,72,96,1.5876,3.7296,5.8212,9.4752,0,-5.44,-4.02,-9.4,0,78,126,266,0,0,0,0,0,6,6,24,0,2.08,2.94,7.6,165.388866666667,345.134,543.8012,601.321,716.666666666667,1528,2200,2056,24,50.6666666666667,78.6666666666667,92.6666666666667,129.333333333333,320,457.333333333333,460.666666666667,10.6445333333333,25.1533333333333,36.9582666666667,38.8380666666667,10.1056,13.26,27.1149333333333,15.4746666666667,54,72,107.333333333333,64.6666666666667,1,1.66666666666667,3.33333333333333,2,3,9,12,7.33333333333333,0.552633333333333,0.957366666666667,1.495,0.944733333333333,45.87,131.456666666667,166.050152,117.908409333333,0,0.95,1.74333333333333,1.48,0,2,9.33333333333333,6,0,0,0,0,0,-2,-0.666666666666667,-1.33333333333333,0,-0.04,0.48,0.213333333333333,0,-7.2,-0.742813333333333,-4.67140666666667,10.1056,18.428,37.4509333333333,29.56,54,100,163.333333333333,102,1,2.33333333333333,4.66666666666667,4,6.33333333333333,19,27.3333333333333,20,0.552633333333333,1.34236666666667,2.265,1.69973333333333,45.87,187.203333333333,277.543485333333,218.125228,0,1.27666666666667,2.39666666666667,2.92666666666667,0,2.66666666666667,10.6666666666667,14.6666666666667,0,0,0,0,0,-0.666666666666667,2.66666666666667,2.66666666666667,0,-0.053333333333333,0.453333333333333,0.706666666666667,0,-9.8,-5.94281333333333,-3.41422
qmof-2b2a726,3.6481,37.8944,46.031,51.3026,784,1288,1120,1288,1,6,10,10,36,96,144,120,1.4641,5.3482,7.381,7.2358,0,-8.38,-5,-7.76,0,122,240,234,0,0,0,0,0,20,36,40,0,2.84,6,6.12,244.3858,454.8988,767.0168,961.9614,1464,2556,3196,3784,34,66,112,138,178,428,524,532,15.1,32.8204,47.8944,56.0602,10.9696,8.432,20.3210666666667,29.4768,59,46,90.6666666666666,115,1,1,2.33333333333333,3.33333333333333,1,3.33333333333333,5.66666666666667,6.66666666666667,0.542766666666667,0.567233333333333,1.11236666666667,1.46986666666667,36.98,67.8,112.471742666667,129.250244,0,0.756666666666667,1.45,2.38,0,1.66666666666667,6,11,0,0,0,0,0,-2.33333333333333,-3.33333333333333,-3.33333333333333,0,-0.033333333333333,0.213333333333333,0.446666666666667,0,-5.3,-4.07140666666667,-3.64281333333333,9.24386666666666,14.7331333333333,28.5057333333333,43.1929333333333,123,163.666666666667,175,255,1,2,3.66666666666667,5.66666666666667,4.66666666666667,13,21.3333333333333,20.3333333333333,0.711933333333333,1.27346666666667,1.9927,2.7934,153.07,285.354204666667,341.576160666667,459.160647,0,0.913333333333334,1.20666666666667,2.09666666666667,0,6.66666666666667,20,32.3333333333333,0,0,0,0,0,-1,-1,3,0,0.183333333333333,0.7,1.43666666666667,0,-0.935703333333334,11.09289,23.1143733333333
qmof-3486c54,3.5344,25.1168,19.176,36.1524,729,837,648,1215,1,4,4,7,16,36,48,84,1.5876,3.7044,3.8808,6.7158,0,-5.84,-2.68,-6.07,0,77,84,144,0,0,0,0,0,7,4,7,0,2.1,1.96,3.49,89.5797428571428,175.834142857143,272.727885714286,305.474171428571,383.571428571429,753.714285714286,1078.57142857143,992,12.7142857142857,25.7142857142857,39.7142857142857,44,65.4285714285714,156,198.571428571429,180,5.49441428571429,12.4919428571429,17.6780285714286,17.5543428571429,10.9696,11.016,24.5162666666667,31.8861333333333,59,60,132.666666666667,129.333333333333,1,1.33333333333333,2.66666666666667,3.66666666666667,2,6,10,10.6666666666667,0.542766666666666,0.759733333333333,1.49486666666667,1.6651,36.98,95.6733333333333,159.056666666667,164.478554333333,0,0.92,1.08333333333333,2.14333333333333,0,2,2.33333333333333,10.3333333333333,0,0,0,0,0,-2,-2.66666666666667,-1.66666666666667,0,-0.04,-0.046666666666667,0.46,0,-6.6,-7.9,-2.84281333333333,7.02506666666667,10.3213333333333,17.6477333333333,26.8408,37.6666666666667,46.3333333333333,95.3333333333333,124,0.666666666666667,1.33333333333333,2,3,3.33333333333333,8,12,12.3333333333333,0.365133333333333,0.664866666666667,1.12986666666667,1.48503333333333,27.6166666666667,86.827538,129.73,148.553432333333,0,0.903333333333333,0.786666666666667,1.31666666666667,0,3.33333333333333,1.66666666666667,5.66666666666667,0,0,0,0,0,0,-0.666666666666667,0.666666666666667,0,0.1,-0.033333333333333,0.22,0,-3.63570333333333,-5.9,-3.37140666666667
qmof-e8a8d02,3.3489,37.7712,39.4365,39.6561,676,1248,884,884,1,6,9,8,36,90,126,78,1.5625,5.475,6.6625,5.55,0,-9.66,-5.08,-7.03,0,108,200,174,0,0,0,0,0,21,33,35,0,3.12,5.92,5.56,104.538,176.154,290.3874,286.6468,468,768,1020,832,13,24,38,36,62,136,136,112,5.5837,11.396,15.0502,13.2356,11.8336,10.965,27.4082,32.0608,64,60,116,124,1,1.25,3,3.25,1.75,6.25,8.75,5,0.5329,0.702625,1.3724,1.337725,28.09,74.8625,119.817683,84.9890245,0,1.1125,2.3525,1.86,0,2.5,9.5,10.5,0,0,0,0,0,-2.5,-1.75,0.25,0,-0.05,0.31,0.54,0,-7.5,-6.70711,1.189335,11.8336,8.772,20.6056,26.9696,64,48,112,80,1,1,2,3,1,3,5,4,0.5329,0.5621,1.095,1.0731,28.09,59.89,87.98,75.865366,0,0.89,0.89,2.48,0,2,2,14,0,0,0,0,0,-2,-3,-1,0,-0.04,-0.04,0.72,0,-6,-6,1.58578
qmof-600e097,2.4025,30.752,23.715,41.199,625,1150,900,1350,1,6,6,10,36,78,102,150,1.9321,6.1438,6.4218,9.4798,0,-10.54,-6,-11.08,0,104,114,196,0,0,0,0,0,23,19,35,0,3.92,3.72,7.08,205.2526,415.613,658.8194,795.106,868,1778,2534,2584,30,62,98,124,160,394,550,602,12.9262,30.2154,44.1726,50.0696,10.624,9.3296,17.42432,18.8618666666667,57,50.8,86.8,65.6666666666667,1,1.13333333333333,1.93333333333333,2.46666666666667,1.4,3.86666666666667,5.6,5.53333333333333,0.546713333333333,0.646286666666667,1.0045,1.02807333333333,40.536,82.1133333333333,105.988697066667,117.2786444,0,0.768666666666667,0.992666666666667,2.07866666666667,0,1.66666666666667,3.26666666666667,9.86666666666667,0,0,0,0,0,-1.66666666666667,-2.06666666666667,-2,0,-0.033333333333333,0.068,0.436,0,-5.54,-4.76856266666667,-3.25567266666667,6.16106666666667,14.7946666666667,24.4213333333333,29.5893333333333,32.6666666666667,60.6666666666667,93.3333333333333,121.333333333333,0.666666666666667,2,3.33333333333333,4,6,16,22,28,0.375,0.955,1.525,1.91,36.5066666666667,133.728409333333,211.710152,267.456818666667,0,1.21333333333333,2.1,2.42666666666667,0,5.33333333333333,10,10.6666666666667,0,0,0,0,0,0.666666666666667,2.66666666666667,2.66666666666667,0,0.226666666666667,0.466666666666667,0.453333333333333,0,-3.27140666666667,-3.94281333333333,-6.54281333333333
qmof-54602db,3.6481,36.8248,42.211,105.63255,784,1253,2926,3318,1,5.75,9.5,18.75,33.25,94.25,188,258.25,1.4641,5.109225,9.45615,15.811675,0,-8.2975,-3.955,-19.4925,0,116.25,161.5,406.5,0,0,0,0,0,17,22.5,63.5,0,2.735,3.68,9.62,96.5686272727273,187.026272727273,281.259018181818,292.043363636364,414.454545454545,806.181818181818,1073.09090909091,966.181818181818,13.8181818181818,27.6363636363636,40.9090909090909,44.5454545454546,68.5454545454545,160,202.363636363636,186,6.00298181818182,13.44,18.2408909090909,17.8627090909091,11.0128,10.9038,23.2258266666667,18.6789333333333,59.25,59.4,107.566666666667,83.3333333333333,1,1.31666666666667,2.63333333333333,2.31666666666667,1.95,5.85,7.8,7.26666666666667,0.542273333333333,0.749851666666667,1.28975,1.12682833333333,36.5355,93.8841666666666,134.2023222,129.452655533333,0,0.918500000000001,1.4505,1.9035,0,2,5.8,6.85,0,0,0,0,0,-2,-1.36666666666667,-2.41666666666667,0,-0.04,0.200666666666666,0.179666666666667,0,-6.57,-4.73783633333333,-7.60283633333333,2.36672,2.6316,6.08536,5.1428,12.8,14.4,23.2,24.8,0.2,0.3,0.7,0.6,0.5,1.7,2.2,2.6,0.10658,0.16863,0.30295,0.30806,5.618,17.967,27.9423049,32.3337683,0,0.267,0.639,0.569,0,0.6,2.7,1.7,0,0,0,0,0,-0.5,-0.1,-0.6,0,-0.012,0.096,0.016,0,-1.8,-1.562133,-2.920711
